ID,time_segment_id,view_label,videos,Avg_Brightness_Value,Day_Night_Label
4362_Norman_Niles_#2,4362,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-27-45.mp4,72.93,Night
4363_Norman_Niles_#2,4363,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-28-45.mp4,72.49,Night
4364_Norman_Niles_#2,4364,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-29-45.mp4,71.99,Night
4365_Norman_Niles_#2,4365,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-30-45.mp4,72.61,Night
4366_Norman_Niles_#2,4366,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-31-45.mp4,72.1,Night
4367_Norman_Niles_#2,4367,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-32-45.mp4,71.87,Night
4368_Norman_Niles_#2,4368,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-33-45.mp4,72.04,Night
4369_Norman_Niles_#2,4369,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-34-45.mp4,72.91,Night
4370_Norman_Niles_#2,4370,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-35-45.mp4,72.75,Night
4371_Norman_Niles_#2,4371,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-36-45.mp4,73.71,Night
4372_Norman_Niles_#2,4372,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-37-45.mp4,72.9,Night
4373_Norman_Niles_#2,4373,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-38-45.mp4,71.97,Night
4374_Norman_Niles_#2,4374,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-39-45.mp4,72.36,Night
4375_Norman_Niles_#2,4375,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-40-45.mp4,71.98,Night
4376_Norman_Niles_#2,4376,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-41-45.mp4,72.15,Night
4377_Norman_Niles_#2,4377,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-42-45.mp4,72.6,Night
4378_Norman_Niles_#2,4378,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-43-45.mp4,72.45,Night
4379_Norman_Niles_#2,4379,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-44-45.mp4,72.3,Night
4380_Norman_Niles_#2,4380,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-45-45.mp4,72.07,Night
4381_Norman_Niles_#2,4381,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-46-45.mp4,72.01,Night
4382_Norman_Niles_#2,4382,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-47-45.mp4,71.96,Night
4383_Norman_Niles_#2,4383,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-48-45.mp4,72.38,Night
4384_Norman_Niles_#2,4384,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-49-45.mp4,72.11,Night
4385_Norman_Niles_#2,4385,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-50-45.mp4,72.04,Night
4386_Norman_Niles_#2,4386,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-51-45.mp4,69.87,Night
4387_Norman_Niles_#2,4387,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-52-45.mp4,70.26,Night
4388_Norman_Niles_#2,4388,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-53-45.mp4,69.89,Night
4389_Norman_Niles_#2,4389,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-54-45.mp4,69.85,Night
4390_Norman_Niles_#2,4390,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-55-45.mp4,69.91,Night
4391_Norman_Niles_#2,4391,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-56-45.mp4,69.74,Night
4392_Norman_Niles_#2,4392,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-57-45.mp4,70.71,Night
4393_Norman_Niles_#2,4393,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-58-45.mp4,70.39,Night
4394_Norman_Niles_#2,4394,Norman Niles #2,normanniles2/normanniles2_2025-10-26-07-59-45.mp4,70.1,Night
4395_Norman_Niles_#2,4395,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-00-45.mp4,70.08,Night
4396_Norman_Niles_#2,4396,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-01-45.mp4,71.22,Night
4397_Norman_Niles_#2,4397,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-02-45.mp4,70.2,Night
4398_Norman_Niles_#2,4398,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-03-45.mp4,73.55,Night
4399_Norman_Niles_#2,4399,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-04-45.mp4,72.12,Night
4400_Norman_Niles_#2,4400,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-05-45.mp4,72.56,Night
4401_Norman_Niles_#2,4401,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-06-45.mp4,73.78,Night
4402_Norman_Niles_#2,4402,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-07-45.mp4,71.95,Night
4403_Norman_Niles_#2,4403,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-08-45.mp4,72.4,Night
4404_Norman_Niles_#2,4404,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-09-45.mp4,71.9,Night
4405_Norman_Niles_#2,4405,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-10-45.mp4,72.1,Night
4406_Norman_Niles_#2,4406,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-11-45.mp4,73.6,Night
4407_Norman_Niles_#2,4407,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-12-45.mp4,72.34,Night
4408_Norman_Niles_#2,4408,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-13-45.mp4,72.01,Night
4409_Norman_Niles_#2,4409,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-14-45.mp4,72.63,Night
4410_Norman_Niles_#2,4410,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-15-45.mp4,72.13,Night
4411_Norman_Niles_#2,4411,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-16-45.mp4,73.26,Night
4412_Norman_Niles_#2,4412,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-17-45.mp4,71.84,Night
4413_Norman_Niles_#2,4413,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-18-45.mp4,71.77,Night
4414_Norman_Niles_#2,4414,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-19-45.mp4,72.49,Night
4415_Norman_Niles_#2,4415,Norman Niles #2,normanniles2/normanniles2_2025-10-26-08-20-45.mp4,71.88,Night
4539_Norman_Niles_#2,4539,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-25-45.mp4,132.77,Day
4540_Norman_Niles_#2,4540,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-26-45.mp4,132.97,Day
4541_Norman_Niles_#2,4541,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-27-45.mp4,133.37,Day
4542_Norman_Niles_#2,4542,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-28-45.mp4,133.08,Day
4543_Norman_Niles_#2,4543,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-29-45.mp4,134.9,Day
4544_Norman_Niles_#2,4544,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-30-45.mp4,130.67,Day
4545_Norman_Niles_#2,4545,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-31-45.mp4,132.24,Day
4546_Norman_Niles_#2,4546,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-32-45.mp4,136.15,Day
4547_Norman_Niles_#2,4547,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-33-45.mp4,136.04,Day
4548_Norman_Niles_#2,4548,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-34-45.mp4,135.48,Day
4549_Norman_Niles_#2,4549,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-35-45.mp4,133.23,Day
4550_Norman_Niles_#2,4550,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-36-45.mp4,131.67,Day
4551_Norman_Niles_#2,4551,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-37-45.mp4,132.22,Day
4552_Norman_Niles_#2,4552,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-38-45.mp4,131.36,Day
4553_Norman_Niles_#2,4553,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-39-45.mp4,130.8,Day
4554_Norman_Niles_#2,4554,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-40-45.mp4,130.0,Day
4555_Norman_Niles_#2,4555,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-41-45.mp4,130.38,Day
4556_Norman_Niles_#2,4556,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-42-45.mp4,131.67,Day
4557_Norman_Niles_#2,4557,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-43-45.mp4,133.43,Day
4558_Norman_Niles_#2,4558,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-44-45.mp4,133.73,Day
4559_Norman_Niles_#2,4559,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-45-45.mp4,133.34,Day
4560_Norman_Niles_#2,4560,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-46-45.mp4,132.66,Day
4561_Norman_Niles_#2,4561,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-47-45.mp4,131.66,Day
4562_Norman_Niles_#2,4562,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-48-45.mp4,129.97,Day
4563_Norman_Niles_#2,4563,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-49-45.mp4,128.8,Day
4564_Norman_Niles_#2,4564,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-50-45.mp4,132.58,Day
4565_Norman_Niles_#2,4565,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-51-45.mp4,133.33,Day
4566_Norman_Niles_#2,4566,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-52-45.mp4,132.14,Day
4567_Norman_Niles_#2,4567,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-53-45.mp4,128.91,Day
4570_Norman_Niles_#2,4570,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-56-45.mp4,126.53,Day
4571_Norman_Niles_#2,4571,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-57-45.mp4,128.1,Day
4572_Norman_Niles_#2,4572,Norman Niles #2,normanniles2/normanniles2_2025-10-26-10-58-45.mp4,125.86,Day
4575_Norman_Niles_#2,4575,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-01-45.mp4,129.9,Day
4576_Norman_Niles_#2,4576,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-02-45.mp4,130.32,Day
4577_Norman_Niles_#2,4577,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-03-45.mp4,128.92,Day
4578_Norman_Niles_#2,4578,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-04-45.mp4,126.54,Day
4579_Norman_Niles_#2,4579,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-05-45.mp4,127.79,Day
4580_Norman_Niles_#2,4580,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-06-45.mp4,128.76,Day
4581_Norman_Niles_#2,4581,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-07-45.mp4,128.64,Day
4582_Norman_Niles_#2,4582,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-08-45.mp4,126.67,Day
4583_Norman_Niles_#2,4583,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-09-45.mp4,128.04,Day
4584_Norman_Niles_#2,4584,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-10-45.mp4,127.8,Day
4585_Norman_Niles_#2,4585,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-11-45.mp4,130.61,Day
4586_Norman_Niles_#2,4586,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-12-45.mp4,132.05,Day
4587_Norman_Niles_#2,4587,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-13-45.mp4,134.2,Day
4588_Norman_Niles_#2,4588,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-14-45.mp4,136.63,Day
4589_Norman_Niles_#2,4589,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-15-45.mp4,138.99,Day
4590_Norman_Niles_#2,4590,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-16-45.mp4,138.13,Day
4591_Norman_Niles_#2,4591,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-17-45.mp4,135.85,Day
4592_Norman_Niles_#2,4592,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-18-45.mp4,132.96,Day
4593_Norman_Niles_#2,4593,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-19-45.mp4,133.64,Day
4594_Norman_Niles_#2,4594,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-20-45.mp4,138.12,Day
4595_Norman_Niles_#2,4595,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-21-45.mp4,140.81,Day
4596_Norman_Niles_#2,4596,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-22-45.mp4,141.37,Day
4597_Norman_Niles_#2,4597,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-23-45.mp4,142.91,Day
4598_Norman_Niles_#2,4598,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-24-45.mp4,143.6,Day
4599_Norman_Niles_#2,4599,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-25-45.mp4,143.89,Day
4600_Norman_Niles_#2,4600,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-26-45.mp4,145.13,Day
4601_Norman_Niles_#2,4601,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-27-45.mp4,143.85,Day
4602_Norman_Niles_#2,4602,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-28-45.mp4,136.09,Day
4603_Norman_Niles_#2,4603,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-29-45.mp4,135.56,Day
4604_Norman_Niles_#2,4604,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-30-45.mp4,135.3,Day
4605_Norman_Niles_#2,4605,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-31-45.mp4,136.7,Day
4606_Norman_Niles_#2,4606,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-32-45.mp4,142.8,Day
4607_Norman_Niles_#2,4607,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-33-45.mp4,144.03,Day
4608_Norman_Niles_#2,4608,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-34-45.mp4,139.81,Day
4609_Norman_Niles_#2,4609,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-35-45.mp4,141.21,Day
4610_Norman_Niles_#2,4610,Norman Niles #2,normanniles2/normanniles2_2025-10-26-11-36-45.mp4,146.66,Day
4777_Norman_Niles_#2,4777,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-27-45.mp4,147.63,Day
4778_Norman_Niles_#2,4778,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-28-45.mp4,139.43,Day
4779_Norman_Niles_#2,4779,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-29-45.mp4,146.98,Day
4780_Norman_Niles_#2,4780,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-30-45.mp4,147.15,Day
4781_Norman_Niles_#2,4781,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-31-45.mp4,144.05,Day
4782_Norman_Niles_#2,4782,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-32-45.mp4,139.59,Day
4783_Norman_Niles_#2,4783,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-33-45.mp4,150.38,Day
4784_Norman_Niles_#2,4784,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-34-45.mp4,149.93,Day
4785_Norman_Niles_#2,4785,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-35-45.mp4,150.61,Day
4786_Norman_Niles_#2,4786,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-36-45.mp4,140.88,Day
4787_Norman_Niles_#2,4787,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-37-45.mp4,147.34,Day
4788_Norman_Niles_#2,4788,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-38-45.mp4,142.19,Day
4789_Norman_Niles_#2,4789,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-39-45.mp4,145.42,Day
4790_Norman_Niles_#2,4790,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-40-45.mp4,141.53,Day
4791_Norman_Niles_#2,4791,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-41-45.mp4,142.1,Day
4792_Norman_Niles_#2,4792,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-42-45.mp4,151.2,Day
4793_Norman_Niles_#2,4793,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-43-45.mp4,146.88,Day
4794_Norman_Niles_#2,4794,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-44-45.mp4,147.41,Day
4795_Norman_Niles_#2,4795,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-45-45.mp4,150.38,Day
4796_Norman_Niles_#2,4796,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-46-45.mp4,145.18,Day
4797_Norman_Niles_#2,4797,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-47-45.mp4,144.12,Day
4798_Norman_Niles_#2,4798,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-48-45.mp4,141.09,Day
4799_Norman_Niles_#2,4799,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-49-45.mp4,140.07,Day
4800_Norman_Niles_#2,4800,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-50-45.mp4,140.94,Day
4801_Norman_Niles_#2,4801,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-51-45.mp4,149.96,Day
4802_Norman_Niles_#2,4802,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-52-45.mp4,148.41,Day
4803_Norman_Niles_#2,4803,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-53-45.mp4,144.09,Day
4804_Norman_Niles_#2,4804,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-54-45.mp4,142.51,Day
4805_Norman_Niles_#2,4805,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-55-45.mp4,149.32,Day
4806_Norman_Niles_#2,4806,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-56-45.mp4,151.66,Day
4807_Norman_Niles_#2,4807,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-57-45.mp4,150.53,Day
4808_Norman_Niles_#2,4808,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-58-45.mp4,140.29,Day
4809_Norman_Niles_#2,4809,Norman Niles #2,normanniles2/normanniles2_2025-10-26-14-59-45.mp4,141.52,Day
4810_Norman_Niles_#2,4810,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-00-45.mp4,149.15,Day
4811_Norman_Niles_#2,4811,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-01-45.mp4,148.66,Day
4812_Norman_Niles_#2,4812,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-02-45.mp4,151.5,Day
4813_Norman_Niles_#2,4813,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-03-45.mp4,150.29,Day
4814_Norman_Niles_#2,4814,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-04-45.mp4,150.75,Day
4815_Norman_Niles_#2,4815,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-05-45.mp4,150.51,Day
4816_Norman_Niles_#2,4816,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-06-45.mp4,148.57,Day
4817_Norman_Niles_#2,4817,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-07-45.mp4,150.87,Day
4818_Norman_Niles_#2,4818,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-08-45.mp4,151.66,Day
4819_Norman_Niles_#2,4819,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-09-45.mp4,151.85,Day
4820_Norman_Niles_#2,4820,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-10-45.mp4,151.93,Day
4831_Norman_Niles_#2,4831,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-21-45.mp4,152.06,Day
4832_Norman_Niles_#2,4832,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-22-45.mp4,152.31,Day
4833_Norman_Niles_#2,4833,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-23-45.mp4,153.97,Day
4834_Norman_Niles_#2,4834,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-24-45.mp4,154.06,Day
4835_Norman_Niles_#2,4835,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-25-45.mp4,153.74,Day
4836_Norman_Niles_#2,4836,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-26-45.mp4,154.23,Day
4837_Norman_Niles_#2,4837,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-27-45.mp4,153.87,Day
4838_Norman_Niles_#2,4838,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-28-45.mp4,148.86,Day
4839_Norman_Niles_#2,4839,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-29-45.mp4,153.49,Day
4840_Norman_Niles_#2,4840,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-30-45.mp4,154.2,Day
4841_Norman_Niles_#2,4841,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-31-45.mp4,151.75,Day
4842_Norman_Niles_#2,4842,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-32-45.mp4,151.64,Day
4843_Norman_Niles_#2,4843,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-33-45.mp4,144.17,Day
4844_Norman_Niles_#2,4844,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-34-45.mp4,142.44,Day
4845_Norman_Niles_#2,4845,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-35-45.mp4,154.08,Day
4846_Norman_Niles_#2,4846,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-36-45.mp4,154.4,Day
4847_Norman_Niles_#2,4847,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-37-45.mp4,142.43,Day
4848_Norman_Niles_#2,4848,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-38-45.mp4,144.64,Day
4849_Norman_Niles_#2,4849,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-39-45.mp4,152.07,Day
4850_Norman_Niles_#2,4850,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-40-45.mp4,151.9,Day
4851_Norman_Niles_#2,4851,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-41-45.mp4,152.6,Day
4852_Norman_Niles_#2,4852,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-42-45.mp4,152.58,Day
4853_Norman_Niles_#2,4853,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-43-45.mp4,151.66,Day
4854_Norman_Niles_#2,4854,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-44-45.mp4,152.11,Day
4855_Norman_Niles_#2,4855,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-45-45.mp4,154.92,Day
4856_Norman_Niles_#2,4856,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-46-45.mp4,154.95,Day
4857_Norman_Niles_#2,4857,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-47-45.mp4,154.39,Day
4858_Norman_Niles_#2,4858,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-48-45.mp4,153.32,Day
4859_Norman_Niles_#2,4859,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-49-45.mp4,153.7,Day
4860_Norman_Niles_#2,4860,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-50-45.mp4,147.89,Day
4861_Norman_Niles_#2,4861,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-51-45.mp4,148.42,Day
4862_Norman_Niles_#2,4862,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-52-45.mp4,144.48,Day
4863_Norman_Niles_#2,4863,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-53-45.mp4,152.25,Day
4864_Norman_Niles_#2,4864,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-54-45.mp4,154.45,Day
4865_Norman_Niles_#2,4865,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-55-45.mp4,154.42,Day
4866_Norman_Niles_#2,4866,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-56-45.mp4,148.14,Day
4867_Norman_Niles_#2,4867,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-57-45.mp4,153.94,Day
4868_Norman_Niles_#2,4868,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-58-45.mp4,141.34,Day
4869_Norman_Niles_#2,4869,Norman Niles #2,normanniles2/normanniles2_2025-10-26-15-59-45.mp4,134.19,Day
4870_Norman_Niles_#2,4870,Norman Niles #2,normanniles2/normanniles2_2025-10-26-16-00-45.mp4,139.03,Day
15_Norman_Niles_#3,15,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-15-45.mp4,87.42,Night
16_Norman_Niles_#3,16,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-16-45.mp4,87.05,Night
17_Norman_Niles_#3,17,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-17-45.mp4,87.42,Night
18_Norman_Niles_#3,18,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-18-45.mp4,87.5,Night
19_Norman_Niles_#3,19,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-19-45.mp4,87.56,Night
20_Norman_Niles_#3,20,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-20-45.mp4,87.5,Night
21_Norman_Niles_#3,21,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-21-45.mp4,87.77,Night
22_Norman_Niles_#3,22,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-22-45.mp4,87.38,Night
23_Norman_Niles_#3,23,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-23-45.mp4,87.42,Night
24_Norman_Niles_#3,24,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-24-45.mp4,87.38,Night
25_Norman_Niles_#3,25,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-25-45.mp4,87.88,Night
26_Norman_Niles_#3,26,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-26-45.mp4,87.43,Night
27_Norman_Niles_#3,27,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-27-45.mp4,87.39,Night
28_Norman_Niles_#3,28,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-28-45.mp4,87.41,Night
29_Norman_Niles_#3,29,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-29-45.mp4,87.5,Night
30_Norman_Niles_#3,30,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-30-45.mp4,87.44,Night
31_Norman_Niles_#3,31,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-31-45.mp4,87.4,Night
32_Norman_Niles_#3,32,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-32-45.mp4,87.63,Night
33_Norman_Niles_#3,33,Norman Niles #3,normanniles3/normanniles3_2025-10-20-06-33-45.mp4,87.67,Night
